video-id,comment-id,username,date,text,like-count
qySBQjSXbfw,Ugy_aXT_r8BH6DcNdct4AaABAg,@cebukitty,2022-10-28,"Thank You DW for your well researched documentaries which hopefully will open the eyes of all the citizens of the world.  Am from the Philippines where we are visited by 20++ typhoons every year as we border the Pacific Ocean.  Climate change is not hypothetical for us but a tragic reality.  We are experiencing rapid intensification of storms.  Last December 2021, typhoon “Odette” rapidly intensified from a Tropical Storm to Category 4 in less than 12 hours.  We were caught unprepared.  We struggled with loss of power, water and communication supply for months after the aftermath of the storm.  Farmers were not able to prepare and lost all their crops.  Rapid intensification of storms is becoming more common now.  I hope our country invests in better weather prediction tech so we can anticipate and better prepare for the effects of rapid storm intensification.",38
puggApj9Z50,Ugyn7rLQItk7_pw58kp4AaABAg,@lorriewatson7423,2022-09-19,"I live in the Great lakes region, aka rust belt. After  years of population decline, I was really hoping this area being least affected would be a well kept secret.",37
MBKZWKeKYqE,UgzEgg9Z5xOrmimqZC94AaABAg,@UltraDoug,2022-09-06,Glad that there’s time.<br><br>Sad that we will inevitably squander that time and reap the literal whirlwind.,37
_F7Q53K0GnY,UgyNitZCS991Mk_hExx4AaABAg,@Rainy_Day12234,2022-08-08,"The earth has been warming since the end of the last ice age, and continue to warm until the next ice age begins.",36
5zSNSxjCwZ0,UgxJ5-8HTzZv0LX50Bl4AaABAg,@r3nzoxB,2022-10-27,"This reminds me of the recent movie &quot;Don&#39;t Look Up&quot; with Leo where all people ignored the evidence of a comet coming into collision to Earth, and is not until the last moment, when nothing can be done, when we try to look for solutions. Sad to say but this is also everyone&#39;s individual life, is not until the last moment that we try to make a change, out of desperation, because our own individuality is at risk. I&#39;m so sorry for future generations, but also marvelled at how our end is going to be.",36
MBKZWKeKYqE,Ugw1b51N2gCGVL_NL9l4AaABAg,@Traumbewusstsein,2022-09-20,"I guess we lose the amazon rainforest not because of global warming, but just because of deforestation, much much earlier (like in the next years the tipping point might be reached)",36
GR46_ohNh9U,Ugx3o7Js7WNGrStnFA54AaABAg,@Missmethinksalot1,2022-10-25,He explained ocean currents bit so well! Tbh he was very eloquent throughout,35
puggApj9Z50,UgxMBWr7BqpGOBv3xdx4AaABAg,@urbanfrog1,2022-10-16,"Greetings from New Zealand. Yup, we are already seeing the effects of climate change and global instability here - namely the silent invasion of rich Americans buying up swathes of farmland to build their mega-houses and bunkers.<br>Really enjoying your channel, lots of fascinating stuff here 🙂 Cheers.",35
MBKZWKeKYqE,UgxQe-LTvXVpZZZ7kK54AaABAg,@BROWNDIRTWARRIOR,2024-03-19,This show was a year ago. We have topped 1.5 and the climate is becoming unravelled.,35
1MZFrJPPIQ8,Ugxe0eHefc-5bYebJx94AaABAg,@munyabrownn,2022-08-10,Welcome to Zimbabwe. Most people have been living without drinking water for years now. Very informative and enlightening Doc,35
XDPbsML--T4,UgyDyprRkPSWkXQbV694AaABAg,@liamherisson4392,2022-10-20,Wow such a nice treat before sleeping,35
5zSNSxjCwZ0,UgyqxTJuGtXy7di1RXp4AaABAg,@atlanticocean8184,2022-10-27,Truly terrifying,34
O_F0XIOYms8,UgwKxmKq-sQGY7I__7B4AaABAg,@joshbarker4953,2022-09-13,"If they need their God to tell them the climate change is real cool, not sure that’s the best approach to a scientific problem but ultimately whatever gets them to accept it is good with me",34
1MZFrJPPIQ8,Ugww7wPuhehN2xKyG1J4AaABAg,@goldfinga786able,2022-08-10,There will be a time one of the most expensive product will be water,34
1MZFrJPPIQ8,Ugz2fima1q2VIxX2Qvl4AaABAg,@freddifish4179,2022-08-15,"Living in Central Canada with our abundance of fresh water, rivers and lakes, it&#39;s so hard to watch people that struggle securing water for everyday living. It costs me ~35 dollars CA/month for water and sewer and tbh the amount I can use before going over is insane... even when we had small children, a big garden, lawn and were using much more we still never even came close to going over.<br>Building in deserts is a huge issue and needs to be addressed in the states especially. As for whole countries running low it&#39;s time to start looking at humanities survival into the future realistically instead of every decision coming up against the, &#39;What&#39;s it going to cost?&quot; question.",34
1MZFrJPPIQ8,UgxAEcAUsc9_vUubcW14AaABAg,@James-mw7zv,2022-08-10,"Whenever there is a shortage of anything, rich get fabulously rich and the poor dies horribly. 😢",34
XDPbsML--T4,UgyOdjDQSpZjHGV13vh4AaABAg,@benjaminsteele13,2022-10-20,"So, if the rifting that built the Atlantic caused this, does that mean we need to have a plan to handle, say, the East African rift valleys releasing a bunch of carbon in addition to our output?",34
GR46_ohNh9U,UgzKHQfbk6-lK9wh8mB4AaABAg,@TheRealLaughingGravy,2022-12-18,This is a lot of essential information squeezed into a fifteen-minute video. Thanks very much.,33
O_F0XIOYms8,UgzLE4bZpg8MX9GjWbJ4AaABAg,@Graybeard_,2022-09-13,One could argue that manifest destiny is what got us into this climate mess.,33
1MZFrJPPIQ8,Ugzc2JNQo3dhBpLDDNx4AaABAg,@borisharhaji6870,2022-08-12,"Ok, I would like someone to explain to me two things: <br><br>1. The water from the surface and the water from the ground CANNOT dissappear, they can only change place (they don&#39;t evaporate I to space). Is the issue that places are becoming drier and other wetter, so net-zero impact in a way, but clearly in practice, makes both habitats uninhabitable? <br><br>2. Why don&#39;t we use desalination plants more? Why don&#39;t we push more research into developing alternative sources for water transportation, as 2/3 of the Earth is water? <br>Please don&#39;t use generic &quot;it is expensive&quot;, bacuse: it seems it is roughly 10x the cost of &quot;normal&quot; water processing, which again, it is still VERY CHEAP. <br><br>I am 100% on board acknowledging we the people are killing Earth and causing ton of pollution and are wasting resources all the time. I am genuinely interested in some answers to above questions, especially to desalination. <br>I will Google my answers too, but I also like talking to real people if anyone is interested in answering :-)",33
jn-yy0EHyB4,Ugzi_CpukVwPIin4Vy54AaABAg,@AndalaASMR,2022-09-02,"I&#39;ve watched since near the beginning for you guys. Thank you very very much for helping to  keep the spark of learning alive in my heart, I just started college after nearly ten years of being away from school. That being said I want to be a chemist. Thank you guys! 😊",33
MBKZWKeKYqE,UgynUH5UoZlsjN8Pbxd4AaABAg,@kesart8378,2023-02-05,"I feel my blood boil when I think that my kids and grandkiddos may face an inhospitable world due to corporatist pols, culture warriors and religious zealots who either cannot see &quot;the handwriting on the wall,&quot; or don&#39;t regard the aspect of catastrophic climate change as nearly so pressing as raising profits, scoring political points, and chanting that &quot;the Lord will provide.&quot; Humans have been terrible stewards of our planet, so I would caution against any deity saving the world when people have so abused the gift given them. And obscene wealth will matter little if climate change transforms the planet into one massive nightmare scenario.",32
MBKZWKeKYqE,UgzJ3D6jNlujQc6PBch4AaABAg,@northerniltree,2023-07-07,"I have worked on northern Illinois trees for 45 years. It used to be in the late 1970&#39;s that a dead oak was fairly unusual to encounter, usually oak wilt. Today, nearly every oak and many other trees are under attack by an array of insect and fungal borne diseases. These diseases are attributable to warmer winters, and warmer and wetter growing seasons. Colder winters used to kill off many insect pests. It is likely that in 50 years, all Midwest native oaks will be gone. The changes have been increasingly rapid, and profound.",32
MBKZWKeKYqE,UgwP4t67OvNfTk7yrTV4AaABAg,@thesilentone4024,2022-09-06,Fun fact if you go off 1750 to today its 1.7c more not 1.1 like they say now.<br>Parking lots take up 25 to 30% and sometimes more of the land in cities why cant we just go up.<br>Make parking garages for stores with big parking lots like Walmart Costco malls reduce your parking lots size by 80% go up loss none and probably gane more parking spaces.<br>The freed up land can be used for trees and the parking garages can be covered in solar to reduce energy demand and have batteries on bottom floor of the parking garage where cars can&#39;t park of course so tada energy storage for when the gride needs it.,32
XDPbsML--T4,UgyCYo83sf9pn7aPEtt4AaABAg,@Erik-pu4mj,2022-10-21,"Taking a scientific writing course, which means I started to hear the resolution section of a paper (<a href=""https://www.youtube.com/watch?v=XDPbsML--T4&amp;t=308"">5:08</a> when other researchers noted this likely wasn&#39;t the only event). And this makes perfect sense; you&#39;re bringing research papers to a wide audience. I&#39;m only now beginning to realize that the structure of your videos is probably similar to that of the papers.",32
GR46_ohNh9U,UgzBczetGnG9aVISx214AaABAg,@kittimcconnell2633,2023-01-23,"Since Climate Change is making the weather go berserk, one scientist calls it &quot;global weirding.&quot; That is what it feels like to us wondering why we got a 60 degree drop in temperature in 1 day&#39;s time last month. And why Winter kind of feels like Spring, Autumn feels like Summer, and Summer feels like Venus.",31
puggApj9Z50,Ugz1bHdQYa338W9fwwJ4AaABAg,@Off_the_clock_astrophysicist,2024-02-27,"I made the determination that Texas was uninhabitable 20 years ago, when I burned my hand on the ceiling of our U-Haul truck while moving into our appartment in Austin... in August. I spent the decade following making plans to move back to cooler climates and I am happy to report, mission accomplished. I now live in North-East Pennsylvania, safely tucked up on a hill at a higher elevation. Summers are delightful, some snow shoveling is still required in the winter time, but I don&#39;t mind. That should get me to retirement, by which time we might have to commission our air conditioning. At that time, we&#39;ll move somewhere cooler and less expensive.",31
O_F0XIOYms8,UgwO7YjpguUIdqjty4Z4AaABAg,@DavidJ222,2022-09-13,Does anyone need a boat?<br>Because I Noah guy. 🤣<br>Sorry....I couldn&#39;t resist.,31
5zSNSxjCwZ0,Ugym0YND7TMkjdqmKHx4AaABAg,@-.l.-,2022-10-27,"Today, what we need to do for the future is to take action based on scientific understanding. As inhabitants of the planet, we are more dependent than ever before. Everything we do affects countless animals and plants as well as humans.<br><br>We humans are the only creatures with the power to destroy the earth, but we humans are also the ones who can exert our potential to protect the earth.",30
puggApj9Z50,UgwwIH_KhOOewrN9UQh4AaABAg,@tylercoombs1,2022-12-06,"I remember snowfalls in Toronto were just regular business, we would have 2 to 3 inches of snow on the ground for most of the winter. Now it snows maybe a dozen times a year if that and it rarely sticks. Last year we had a massive snow storm and within a week the snow was gone.",30
